u-g,g-r,r-i,i-z,u-z,g-z,redshift_log,class
3.1589899999999993,1.8653000000000013,0.6825399999999995,0.44850999999999885,6.155339999999999,2.9963499999999996,-0.4021641298380693,GALAXY
0.1987400000000008,0.2154999999999987,0.05927000000000149,0.15286000000000044,0.6263700000000014,0.4276300000000006,-0.02187195777415658,QSO
1.0989000000000004,0.05792999999999893,0.001480000000000814,-0.03678000000000026,1.12153,0.022629999999999484,-4.497554170247514,STAR
1.7799099999999974,0.8704600000000013,0.3954999999999984,0.2890000000000015,3.3348699999999987,1.5549600000000012,-1.204807406566742,GALAXY
2.3666199999999975,1.0041800000000016,0.3932600000000015,0.21492999999999896,3.9789899999999996,1.612370000000002,-4.273158650895093,STAR
1.7557200000000002,0.9174199999999999,0.5074500000000004,0.3784299999999998,3.5590200000000003,1.8033000000000001,-1.215904816273898,GALAXY
1.9607600000000005,1.0269200000000005,0.4478800000000014,0.36755999999999744,3.80312,1.8423599999999993,-1.0271437115404285,GALAXY
1.9725099999999998,0.8850299999999987,0.4148499999999995,0.3395299999999999,3.611919999999998,1.639409999999998,-1.2521483712579284,GALAXY
1.1843199999999996,0.43322000000000216,0.2874300000000005,0.15539000000000058,2.060360000000003,0.8760400000000033,-1.276799150492822,GALAXY
1.9064199999999971,0.9462900000000012,0.5070799999999984,0.3969200000000015,3.756709999999998,1.850290000000001,-1.034918158204116,GALAXY
0.31528000000000134,0.323599999999999,0.2659199999999977,0.1855600000000024,1.0903600000000004,0.7750799999999991,0.3198105651934263,QSO
1.0861799999999988,0.3811700000000009,0.3281700000000001,0.11865999999999843,1.9141799999999982,0.8279999999999994,-1.1186882834341536,GALAXY
2.041360000000001,1.0352800000000002,0.42242999999999853,0.38795,3.8870199999999997,1.8456599999999987,-0.9017641141471012,GALAXY
2.0756799999999984,1.07395,0.4641300000000008,0.3858700000000006,3.99963,1.9239500000000014,-1.0369764950314733,GALAXY
0.5140700000000002,0.12139000000000166,-0.022349999999999426,0.10264999999999702,0.7157599999999995,0.20168999999999926,-0.09209485631929186,QSO
1.09938,0.0879499999999993,-0.03487999999999758,-0.07882999999999996,1.0736200000000018,-0.02575999999999823,-3.0921825917650203,STAR
1.8052899999999994,0.909340000000002,0.45887999999999884,0.3737100000000009,3.547220000000001,1.7419300000000018,-1.2522405072823006,GALAXY
1.191469999999999,0.5930500000000016,0.4085800000000006,0.23573000000000022,2.4288300000000014,1.2373600000000025,-1.0236057224672976,GALAXY
1.2087499999999984,0.7572700000000019,0.41910000000000025,0.23920999999999992,2.6243300000000005,1.415580000000002,-0.758928165717093,GALAXY
1.9840599999999995,1.022359999999999,0.45556000000000196,0.3773599999999995,3.83934,1.8552800000000005,-0.9309130774156513,GALAXY
1.3111099999999993,0.8262599999999978,0.41174000000000177,0.27579000000000065,2.8248999999999995,1.5137900000000002,-0.9731449130219971,GALAXY
1.5554900000000025,1.0973499999999987,0.5119299999999996,0.35630000000000095,3.5210700000000017,1.9655799999999992,-0.6385774103087895,GALAXY
1.947309999999998,0.9364699999999999,0.41953000000000173,0.3095800000000004,3.61289,1.665580000000002,-1.0070546893995995,GALAXY
2.596140000000002,1.7431200000000011,0.779519999999998,0.4904299999999999,5.609210000000001,3.013069999999999,-0.44399533433045046,GALAXY
1.8642799999999973,0.9675399999999996,0.46488000000000085,0.32742000000000004,3.624119999999998,1.7598400000000005,-0.9718046478621323,GALAXY
1.508849999999999,0.8653900000000014,0.46263000000000076,0.3008399999999991,3.13771,1.6288600000000013,-1.0120549288911074,GALAXY
0.44364000000000203,0.3473499999999987,0.09637000000000029,0.12192999999999898,1.00929,0.565649999999998,-0.007581032682730275,QSO
1.0168599999999977,0.290420000000001,0.1429399999999994,0.10440000000000182,1.55462,0.5377600000000022,-1.663139779180537,GALAXY
1.3845400000000012,0.6021099999999997,0.30306999999999995,0.16128999999999927,2.45101,1.066469999999999,-1.2513723173423168,GALAXY
1.5947700000000005,0.9149200000000022,0.47248999999999697,0.2984100000000005,3.28059,1.6858199999999997,-1.0074231996595147,GALAXY
1.1635300000000015,0.5171099999999988,0.5917500000000011,-0.029810000000001224,2.2425800000000002,1.0790499999999987,-1.0472555401897647,GALAXY
1.679470000000002,0.7993100000000002,0.43221999999999916,0.3436199999999996,3.254620000000001,1.575149999999999,-1.6563043349477389,GALAXY
1.1968500000000013,0.8165399999999998,0.3744599999999991,0.3071400000000004,2.6949900000000007,1.4981399999999994,-0.8089222367025323,GALAXY
2.0404300000000006,1.0392499999999991,0.4457400000000007,0.38801999999999737,3.913439999999998,1.8730099999999972,-1.0116064543131613,GALAXY
2.606159999999999,1.7714599999999976,0.5957500000000024,0.3826999999999998,5.356069999999999,2.74991,-0.4893670674654317,GALAXY
1.9685699999999997,0.9713399999999979,0.4806900000000027,0.3905599999999989,3.811159999999999,1.8425899999999995,-0.9727641800511081,GALAXY
1.1370199999999997,0.43082000000000065,0.26156999999999897,0.15526999999999802,1.9846799999999973,0.8476599999999976,-1.6632493662823038,GALAXY
0.16576999999999842,0.11154000000000153,0.061309999999998865,0.23360999999999876,0.5722299999999976,0.40645999999999916,0.32714796931710066,QSO
1.8725399999999972,1.348230000000001,0.49654999999999916,0.3282000000000025,4.04552,2.1729800000000026,-0.6663965687903145,GALAXY
1.9644800000000018,1.655549999999998,0.6131799999999998,0.34997000000000256,4.583180000000002,2.6187000000000005,-0.4900481261890852,GALAXY
2.034659999999999,1.0849699999999984,0.49335000000000306,0.3638199999999969,3.9767999999999972,1.9421399999999984,-0.8875062671686549,GALAXY
3.35942,1.7632500000000029,0.6078999999999972,0.40093000000000245,6.131500000000003,2.7720800000000025,-0.49047745469030707,GALAXY
1.8471800000000016,0.87941,0.45248999999999917,0.3476599999999994,3.52674,1.6795599999999986,-1.3775836988903793,GALAXY
1.397409999999999,0.6596299999999999,0.3334500000000009,0.2880699999999994,2.678559999999999,1.2811500000000002,-1.6646251547880013,GALAXY
1.2541099999999972,0.7812599999999996,0.45907000000000053,0.2889499999999998,2.783389999999997,1.52928,-0.7572295591462351,GALAXY
1.7928599999999992,0.803609999999999,0.4027900000000013,0.33289999999999864,3.3321599999999982,1.539299999999999,-1.4629577906160256,GALAXY
1.5665300000000002,0.7464499999999994,0.3578600000000005,0.26028999999999947,2.9311299999999996,1.3645999999999994,-1.4991505376139507,GALAXY
1.1736700000000013,0.41493,0.1417900000000003,0.07232999999999912,1.8027200000000008,0.6290499999999994,-4.71623938601829,STAR
2.175849999999997,1.1803900000000027,0.4990699999999997,0.39204999999999757,4.247359999999997,2.07151,-0.8444796542713621,GALAXY
1.218119999999999,0.4858399999999996,0.3086200000000012,0.22329999999999828,2.235879999999998,1.017759999999999,-1.29277151812256,GALAXY
1.8519900000000007,0.9240599999999972,0.4193700000000007,0.30601000000000056,3.501429999999999,1.6494399999999985,-0.9703500448541925,GALAXY
1.858909999999998,0.9445000000000014,0.4435000000000002,0.31049999999999933,3.557409999999999,1.698500000000001,-1.0112578219891801,GALAXY
5.76427,1.82226,0.8203600000000009,0.4714500000000008,8.878340000000001,3.1140700000000017,-0.34123768482942135,GALAXY
1.7755900000000011,1.0487499999999983,0.5412199999999991,0.3703800000000008,3.7359399999999994,1.9603499999999983,-1.0212828149109396,GALAXY
2.0454599999999985,1.0994700000000002,0.43651000000000195,0.351779999999998,3.9332199999999986,1.88776,-0.8318158282676746,GALAXY
1.1684200000000011,0.6589099999999988,0.40856000000000137,0.18626000000000076,2.422150000000002,1.253730000000001,-1.019135306230117,GALAXY
1.5822299999999991,0.7798200000000008,0.3897699999999986,0.276880000000002,3.0287000000000006,1.4464700000000015,-1.0267299613360008,GALAXY
1.33624,0.7413799999999995,0.44706000000000046,0.13438000000000017,2.65906,1.32282,-0.7518770873136436,GALAXY
1.5854800000000004,0.8205500000000008,0.4205299999999994,0.3924499999999984,3.219009999999999,1.6335299999999986,-0.9702251275473421,GALAXY
1.3705500000000015,0.7512000000000008,0.4024499999999982,0.2957099999999997,2.81991,1.4493599999999986,-1.1426945874996732,GALAXY
1.7549600000000005,0.8865599999999993,0.478530000000001,0.315529999999999,3.43558,1.6806199999999993,-1.0215561548596601,GALAXY
1.3706199999999988,1.7535799999999995,0.8790200000000006,0.35050000000000026,4.353719999999999,2.9831000000000003,-0.34210468524858806,GALAXY
1.8996500000000012,1.024709999999999,0.4548999999999985,0.3764700000000012,3.75573,1.8560799999999986,-0.9693407841699849,GALAXY
1.2191699999999983,0.28055000000000163,0.09341999999999828,0.04495999999999967,1.638099999999998,0.4189299999999996,-3.2922652489644384,STAR
1.312190000000001,-0.0004400000000011062,-0.011659999999999116,-0.0886400000000016,1.2114499999999992,-0.10074000000000183,-3.1611314608583747,STAR
2.8461599999999976,1.6511600000000008,0.6572700000000005,0.4342100000000002,5.588799999999999,2.7426400000000015,-0.5963639529373375,GALAXY
1.0540200000000013,0.44447999999999865,0.350950000000001,0.16380000000000017,2.013250000000001,0.9592299999999998,-1.1320455151317181,GALAXY
2.3251100000000022,1.1347999999999985,0.4749100000000013,0.37828000000000017,4.313100000000002,1.98799,-0.9370248846449872,GALAXY
0.30237000000000336,0.16870999999999725,-0.02213000000000065,0.3732400000000027,0.8221900000000026,0.5198199999999993,-0.4846359569635529,QSO
0.36832000000000065,0.21879000000000204,0.13723999999999847,0.18651000000000195,0.9108600000000031,0.5425400000000025,0.3108824918592629,QSO
0.3822599999999987,0.8240700000000025,0.3601099999999988,0.3680500000000002,1.9344900000000003,1.5522300000000016,-0.5164512136088132,QSO
1.006920000000001,0.4102899999999998,0.3438599999999994,0.09259000000000128,1.8536600000000014,0.8467400000000005,-0.9249982560456699,GALAXY
1.139949999999999,0.3930800000000012,0.16141000000000005,0.043499999999998096,1.7379399999999983,0.5979899999999994,-4.420794513937037,STAR
1.6566100000000006,0.92286,0.4809100000000015,0.20312999999999803,3.26351,1.6068999999999996,-0.9383530367292237,GALAXY
1.1922500000000014,0.6235800000000005,0.3410200000000003,0.23717999999999861,2.3940300000000008,1.2017799999999994,-1.1968177513462257,GALAXY
2.29983,1.0330900000000014,0.44606999999999886,0.31514999999999915,4.0941399999999994,1.7943099999999994,-1.0184811549214872,GALAXY
1.2817799999999977,0.48489000000000004,0.33251000000000275,0.09409999999999741,2.193279999999998,0.9115000000000002,-1.1965988819042042,GALAXY
0.7358200000000004,0.30412000000000106,0.35180999999999685,-0.025399999999997647,1.3663500000000006,0.6305300000000003,-0.9062369674709801,GALAXY
2.2081300000000006,1.2292899999999989,0.5184299999999986,0.37790000000000035,4.333749999999998,2.125619999999998,-0.736796074095853,GALAXY
1.4515700000000002,1.0903500000000008,0.5001899999999999,0.3021899999999995,3.3443000000000005,1.8927300000000002,-0.6598129683813017,GALAXY
1.9059300000000015,0.9828599999999987,0.4382899999999985,0.3715400000000013,3.69862,1.7926899999999986,-1.0206552087104614,GALAXY
1.62153,1.0888600000000004,0.5623900000000006,0.45282999999999873,3.7256099999999996,2.1040799999999997,-0.8213467370692225,GALAXY
1.9494799999999977,0.9978700000000025,0.4622899999999994,0.36186000000000007,3.7714999999999996,1.822020000000002,-1.0222201686443675,GALAXY
2.319480000000002,1.7702600000000004,0.5787899999999979,0.42088000000000036,5.089410000000001,2.7699299999999987,-0.5023615369153052,GALAXY
1.8501200000000004,0.7870400000000011,0.38734999999999786,0.2899400000000014,3.314450000000001,1.4643300000000004,-1.232536302269355,GALAXY
1.9664899999999967,0.9741000000000035,0.47187999999999874,0.4164999999999992,3.828969999999998,1.8624800000000015,-1.0210142051210558,GALAXY
1.814079999999997,1.6511000000000031,0.6272699999999993,0.36629999999999896,4.458749999999998,2.6446700000000014,-0.5508790572998404,GALAXY
1.3522400000000019,1.6962599999999988,0.6150900000000021,0.41204999999999714,4.07564,2.723399999999998,-0.5491763706898778,GALAXY
1.7253000000000007,1.110520000000001,0.4973799999999997,0.36617999999999995,3.6993800000000014,1.9740800000000007,-0.8235177624251928,GALAXY
2.300849999999997,1.3670100000000005,0.5373699999999992,0.38848000000000127,4.593709999999998,2.292860000000001,-0.717564830297296,GALAXY
1.3592500000000012,0.7338499999999986,0.40023000000000053,0.32522999999999946,2.8185599999999997,1.4593099999999986,-1.5574227216057763,GALAXY
1.0161599999999993,0.44505000000000194,0.23494999999999777,0.21207000000000065,1.9082299999999996,0.8920700000000004,-1.6723989500744096,GALAXY
0.3607300000000002,0.5806500000000021,0.22612999999999772,0.38825000000000287,1.555760000000003,1.1950300000000027,-0.5415939372460459,QSO
1.3355999999999995,0.812619999999999,0.44604,0.27527000000000257,2.869530000000001,1.5339300000000016,-0.801343737656136,GALAXY
1.1673700000000018,0.3733299999999993,0.26995000000000147,0.08491000000000071,1.8955600000000032,0.7281900000000014,-1.248534358861327,GALAXY
1.2778300000000016,0.6247599999999984,0.34509000000000256,0.1913499999999999,2.4390300000000025,1.161200000000001,-1.0062156357620795,GALAXY
1.5585799999999992,0.8509100000000025,0.45722999999999914,0.3251199999999983,3.191839999999999,1.63326,-1.0172652693042523,GALAXY
1.181989999999999,0.5306500000000014,0.24927999999999884,0.10598999999999847,2.0679099999999977,0.8859199999999987,-3.041675355176833,STAR
1.752279999999999,0.9432200000000002,0.5410199999999996,0.4044099999999986,3.6409299999999973,1.8886499999999984,-1.0141369807782818,GALAXY
0.21499999999999986,0.28765000000000285,0.05737999999999843,0.19849999999999923,0.7585300000000004,0.5435300000000005,-0.02222012293507932,QSO
1.5106099999999998,0.7305899999999994,0.39472999999999914,0.3044000000000011,2.9403299999999994,1.4297199999999997,-1.2513057721752903,GALAXY
2.0914900000000003,0.9925099999999993,0.45401999999999987,0.3915000000000006,3.92952,1.8380299999999998,-1.0107861270542793,GALAXY
1.6828699999999976,1.1208799999999997,0.48211000000000226,0.3347200000000008,3.6205800000000004,1.9377100000000027,-0.8264064436441511,GALAXY
1.8340500000000013,0.7857699999999994,0.37221999999999866,0.2906100000000009,3.2826500000000003,1.448599999999999,-1.4552138543380415,GALAXY
4.935000000000002,1.6632299999999987,0.6821100000000015,0.38644999999999996,7.666790000000002,2.73179,-0.4123553625364107,GALAXY
1.4717400000000005,0.6933900000000008,0.3738299999999999,0.29373999999999967,2.832700000000001,1.3609600000000004,-1.4428422991245384,GALAXY
4.29261,1.5748399999999982,0.9238900000000001,0.46166000000000196,7.253,2.9603900000000003,-0.323393257958562,GALAXY
1.9492499999999993,1.4641599999999997,0.5575900000000011,0.34268000000000143,4.3136800000000015,2.3644300000000023,-0.6624363209116999,GALAXY
1.0187600000000003,0.3099500000000006,0.10759999999999792,0.046640000000000015,1.4829499999999989,0.46418999999999855,-3.186868615449889,STAR
1.923449999999999,1.1153300000000002,0.40941000000000116,0.22119,3.6693800000000003,1.7459300000000013,-0.6434504355324424,GALAXY
0.9799300000000031,0.284519999999997,0.11833999999999989,0.05531000000000219,1.4381000000000022,0.4581699999999991,-3.0840406390518456,STAR
1.0174100000000017,0.38992999999999967,0.15904000000000096,0.08013000000000048,1.6465100000000028,0.6291000000000011,-3.036351310792397,STAR
1.7469499999999982,1.1630400000000023,0.5010399999999997,0.3239799999999988,3.735009999999999,1.9880600000000008,-0.6605406082952671,GALAXY
0.325800000000001,0.4164299999999983,0.44069999999999965,0.029350000000000875,1.2122799999999998,0.8864799999999988,-0.19765955418051473,GALAXY
0.26240999999999914,0.25371000000000166,0.024979999999999336,0.19954999999999856,0.7406499999999987,0.47823999999999955,-0.028207573936775594,QSO
1.2261399999999991,0.5646299999999993,0.3689,0.2626300000000015,2.4223,1.1961600000000008,-1.462357428003447,GALAXY
2.1773500000000006,1.78416,0.6801599999999972,0.4725500000000018,5.1142199999999995,2.936869999999999,-0.4129646805811036,GALAXY
0.37778000000000134,0.4723399999999991,0.1676000000000002,0.3648600000000002,1.3825800000000008,1.0047999999999995,-0.4928467158058119,GALAXY
0.4502600000000001,-0.028410000000000935,0.18041000000000196,0.06752999999999787,0.669789999999999,0.2195299999999989,-0.25775199073904004,QSO
1.0181599999999982,0.42996000000000123,0.3037700000000001,0.09187000000000012,1.8437599999999996,0.8256000000000014,-1.1056925235796091,GALAXY
4.665320000000001,1.745429999999999,0.6560300000000012,0.39987999999999957,7.466660000000001,2.8013399999999997,-0.48756710321756697,GALAXY
1.5342999999999982,0.7721499999999999,0.40270000000000117,0.3318399999999997,3.040989999999999,1.5066900000000008,-1.4612673304295827,GALAXY
2.1123999999999974,1.8084300000000013,0.7800200000000004,0.44350999999999985,5.144359999999999,3.0319600000000015,-0.36436598514537416,GALAXY
2.986629999999998,1.7337600000000002,0.6726700000000001,0.42135000000000034,5.814409999999999,2.8277800000000006,-0.48382357964786676,GALAXY
2.3034099999999995,1.2142899999999983,0.5053200000000011,0.3822100000000006,4.4052299999999995,2.10182,-0.7958811030816372,GALAXY
1.9456699999999998,1.675419999999999,0.6501699999999992,0.523970000000002,4.79523,2.8495600000000003,-0.4872435830287941,GALAXY
1.272660000000002,0.4709299999999992,0.29612000000000194,0.15268000000000015,2.192390000000003,0.9197300000000013,-1.4685968356310064,GALAXY
2.1642399999999995,1.2481399999999994,0.5085599999999992,0.4042400000000015,4.32518,2.16094,-0.7730517679664852,GALAXY
4.015219999999999,1.9098299999999995,0.8087000000000018,0.5451599999999992,7.27891,3.2636900000000004,-0.3637647298805135,GALAXY
0.37172999999999945,0.1781100000000002,0.02926000000000073,0.20231999999999672,0.7814199999999971,0.40968999999999767,-0.06841480917215882,QSO
1.518609999999999,0.7978300000000011,0.4324899999999978,0.2503700000000002,2.999299999999998,1.4806899999999992,-0.9581606161459616,GALAXY
2.3070500000000003,0.9685799999999993,0.4062100000000015,0.35812999999999917,4.03997,1.73292,-0.985574814888524,GALAXY
4.027830000000002,1.7992999999999988,0.783730000000002,0.43238999999999805,7.0432500000000005,3.015419999999999,-0.36212168077798473,GALAXY
2.0156799999999997,1.0269900000000014,0.4702699999999993,0.38124999999999787,3.8941899999999983,1.8785099999999986,-1.010065964840605,GALAXY
4.54937,1.8209499999999998,0.6117799999999995,0.4293099999999974,7.4114099999999965,2.862039999999997,-0.4867895938266188,GALAXY
3.7109099999999984,1.8703000000000003,0.6084999999999994,0.4173599999999986,6.607069999999997,2.8961599999999983,-0.4881457711357382,GALAXY
1.8810099999999998,0.9011500000000012,0.3744000000000014,0.3293299999999988,3.4858900000000013,1.6048800000000014,-1.02593139384385,GALAXY
2.1217400000000026,1.279959999999999,0.5180000000000007,0.3928200000000004,4.312520000000003,2.19078,-0.7648630995698155,GALAXY
1.7749299999999977,1.0747800000000005,0.43507999999999925,0.3518000000000008,3.636589999999998,1.8616600000000005,-0.8995212394235513,GALAXY
1.3396299999999997,0.5597999999999992,0.21371999999999858,0.10553000000000168,2.218679999999999,0.8790499999999994,-3.322355549942013,STAR
1.851189999999999,0.5502800000000008,0.3386400000000016,0.23859999999999815,2.9787099999999995,1.1275200000000005,-1.6984990502695583,GALAXY
2.0689899999999994,1.3508199999999988,0.5304600000000015,0.35409999999999897,4.304369999999999,2.2353799999999993,-0.6634081966688272,GALAXY
1.7926600000000015,0.8549900000000008,0.3749399999999987,0.19641999999999982,3.219010000000001,1.4263499999999993,-0.809669422591108,GALAXY
1.949860000000001,1.2006099999999975,0.5589600000000026,0.3967099999999988,4.10614,2.156279999999999,-0.6643443547939839,GALAXY
1.7469000000000001,0.627200000000002,0.21680999999999884,0.13373999999999953,2.7246500000000005,0.9777500000000003,-3.618995628833319,STAR
1.9131800000000005,0.9938899999999968,0.5257199999999997,0.35559000000000296,3.78838,1.8751999999999995,-0.8097560101520636,GALAXY
1.0930999999999997,0.42941000000000074,0.3320900000000009,0.24433999999999756,2.098939999999999,1.0058399999999992,-1.2114285728152183,GALAXY
1.0986599999999989,0.4070999999999998,0.2846900000000012,0.09065000000000012,1.8811,0.7824400000000011,-1.2110319622087007,GALAXY
1.2851,0.8974599999999988,0.4441500000000005,0.28629000000000104,2.9130000000000003,1.6279000000000003,-0.73025782748099,GALAXY
1.7748799999999996,0.7972099999999998,0.43515999999999977,0.3275900000000007,3.33484,1.5599600000000002,-1.2130286477840038,GALAXY
0.20259000000000071,0.2996200000000009,-0.05173000000000272,-0.21499999999999986,0.23547999999999902,0.03288999999999831,0.03668557348014951,QSO
1.2629300000000008,1.7819600000000015,0.7688799999999993,0.4062199999999976,4.219989999999999,2.9570599999999985,-0.36799505500007534,GALAXY
1.4917200000000008,0.6607999999999983,0.3525400000000012,0.28552,2.7905800000000003,1.2988599999999995,-1.378390367307103,GALAXY
3.636309999999998,2.0263300000000015,1.0019400000000012,0.4159499999999987,7.0805299999999995,3.4442200000000014,-0.3137040613954478,GALAXY
1.95233,1.157540000000001,0.47416000000000125,0.3643099999999997,3.9483400000000017,1.9960100000000018,-0.8062911676046453,GALAXY
1.126570000000001,0.4359099999999998,0.1605099999999986,-0.009679999999999467,1.7133099999999999,0.5867399999999989,-3.0659273660332595,STAR
1.170779999999997,0.5032100000000028,0.3641799999999975,0.20115000000000194,2.2393199999999993,1.0685400000000023,-1.1901119616744777,GALAXY
0.5187200000000018,0.35693999999999804,0.3423800000000021,0.3596599999999981,1.5777,1.0589799999999983,-0.3441253302137631,QSO
1.5640900000000002,0.8691600000000008,0.49647999999999826,0.3768799999999999,3.306609999999999,1.742519999999999,-0.9841601032722725,GALAXY
2.0310699999999997,1.0590200000000003,0.44780999999999693,0.3809300000000011,3.918829999999998,1.8877599999999983,-0.9546938455596917,GALAXY
2.2588800000000013,1.2766400000000004,0.4892499999999984,0.38888000000000034,4.4136500000000005,2.154769999999999,-0.7714130784851649,GALAXY
2.16648,1.3178800000000024,0.5210599999999985,0.4192500000000017,4.4246700000000025,2.2581900000000026,-0.7695577208234192,GALAXY
2.0280400000000007,0.9018299999999968,0.40166000000000324,0.31404999999999816,3.645579999999999,1.6175399999999982,-1.1264006554828996,GALAXY
2.1723999999999997,1.2925900000000006,0.5112400000000008,0.4203499999999991,4.39658,2.2241800000000005,-0.7656249737573045,GALAXY
2.1144299999999987,1.1820699999999995,0.4845700000000015,0.3588699999999996,4.139939999999999,2.0255100000000006,-0.7988198039476763,GALAXY
1.1003499999999988,0.6527600000000007,0.33647000000000205,0.1995199999999997,2.2891000000000012,1.1887500000000024,-1.0166910937896432,GALAXY
1.7612200000000016,0.9741999999999997,0.4802199999999992,0.32439000000000107,3.5400300000000016,1.77881,-0.9808828783681113,GALAXY
2.1208399999999976,1.2155200000000015,0.5132100000000008,0.40202000000000027,4.25159,2.1307500000000026,-0.8001189942800133,GALAXY
1.0851599999999983,0.49624000000000024,0.3207500000000003,0.16747000000000156,2.0696200000000005,0.9844600000000021,-1.2040175707212535,GALAXY
3.32507,1.8401899999999998,0.7953699999999984,0.4652600000000007,6.425889999999999,3.100819999999999,-0.35006552792153217,GALAXY
1.2264100000000013,0.4290699999999994,0.2824799999999996,0.12875999999999976,2.06672,0.8403099999999988,-1.197817454175438,GALAXY
1.7179000000000002,0.8532600000000006,0.4606899999999996,0.3113299999999999,3.3431800000000003,1.62528,-1.0729291775547718,GALAXY
1.738150000000001,1.2752899999999983,0.5163500000000028,0.35060999999999964,3.8804000000000016,2.1422500000000007,-0.6314193449783072,GALAXY
1.8807299999999998,1.039480000000001,0.4671599999999998,0.39644999999999975,3.7838200000000004,1.9030900000000006,-0.8673491092382636,GALAXY
2.0289800000000007,0.9446600000000007,0.42801000000000045,0.3095099999999995,3.7111600000000013,1.6821800000000007,-1.060785309555638,GALAXY
5.5958000000000006,1.7326799999999984,0.6686399999999999,0.3862500000000004,8.38337,2.7875699999999988,-0.4494786276263226,GALAXY
1.3479199999999985,0.5978600000000007,0.4357299999999995,0.23770999999999987,2.6192199999999985,1.2713,-1.0602251878703615,GALAXY
0.4348099999999988,0.37549000000000277,0.018589999999999662,0.044249999999998124,0.8731399999999994,0.43833000000000055,0.009204782529082306,QSO
1.8903799999999968,0.9314900000000002,0.4319800000000029,0.30835999999999686,3.5622099999999968,1.67183,-1.0655920530362255,GALAXY
1.1853499999999997,0.503540000000001,0.336669999999998,0.25204000000000093,2.2775999999999996,1.09225,-1.4123546891093133,GALAXY
1.9215499999999999,1.7674899999999987,0.658339999999999,0.4415600000000026,4.78894,2.8673900000000003,-0.41523481113770205,GALAXY
1.883939999999999,1.2141300000000008,0.5200800000000001,0.38556999999999775,4.003719999999998,2.1197799999999987,-0.7942696028400371,GALAXY
0.06903000000000148,0.02804000000000073,0.08484999999999943,0.18599999999999994,0.3679200000000016,0.2988900000000001,0.3208005594907619,QSO
0.24136000000000024,-0.0053099999999979275,0.2340599999999995,0.2885799999999996,0.7586900000000014,0.5173300000000012,0.20065819543355196,QSO
2.6034000000000006,1.8068799999999996,0.6737199999999994,0.4180899999999994,5.502089999999999,2.8986899999999984,-0.4589745849050693,GALAXY
1.109650000000002,0.5220699999999994,0.3494099999999989,0.20736000000000132,2.1884900000000016,1.0788399999999996,-1.070260172610256,GALAXY
2.466649999999998,1.3648000000000025,0.5244699999999973,0.3718900000000005,4.727809999999998,2.2611600000000003,-0.7144066887969057,GALAXY
0.07101000000000113,0.34643999999999764,0.07606000000000179,-0.0244800000000005,0.46903000000000006,0.39801999999999893,0.08307241228453538,QSO
1.5979799999999997,0.8604699999999994,0.4704599999999992,0.23888000000000176,3.16779,1.5698100000000004,-0.8263621835623082,GALAXY
1.1289300000000004,0.63382,0.39661999999999864,0.23312999999999917,2.3924999999999983,1.2635699999999979,-0.7953136325309538,GALAXY
1.838940000000001,1.0717099999999995,0.45896000000000114,0.35789000000000115,3.7275000000000027,1.8885600000000018,-0.8946622047400452,GALAXY
1.31278,0.5508600000000001,0.36365999999999943,0.16723,2.3945299999999996,1.0817499999999995,-1.1201563667757086,GALAXY
0.9995200000000004,0.5181599999999982,0.3971000000000018,0.1809200000000004,2.095700000000001,1.0961800000000004,-0.9720704968787368,GALAXY
1.9572299999999991,1.7812599999999996,0.6467900000000029,0.3362299999999969,4.7215099999999985,2.7642799999999994,-0.4174326023791333,GALAXY
1.2698,0.8198500000000024,0.4369999999999976,0.16136000000000195,2.688010000000002,1.418210000000002,-0.7147639176498171,GALAXY
2.0615500000000004,1.0117200000000004,0.4988400000000013,0.3926799999999986,3.9647900000000007,1.9032400000000003,-0.8284546132345763,GALAXY
2.2447799999999987,1.10492,0.4648700000000012,0.3096999999999994,4.124269999999999,1.8794900000000005,-0.8202339867546318,GALAXY
2.387689999999999,1.3797599999999974,0.5143200000000014,0.39898000000000167,4.68075,2.2930600000000005,-0.6727072877973888,GALAXY
1.899790000000003,1.024569999999997,0.5207000000000015,0.38804000000000016,3.8331000000000017,1.9333099999999988,-0.8937424502802971,GALAXY
1.421879999999998,0.4625200000000014,0.2930899999999994,0.10078000000000031,2.278269999999999,0.8563900000000011,-1.3946096120635,GALAXY
5.226709999999997,1.8614999999999995,0.7662800000000018,0.33223999999999876,8.186729999999997,2.96002,-0.3539987953696235,GALAXY
0.8903100000000013,0.24135000000000062,0.25190999999999875,0.1093200000000003,1.492890000000001,0.6025799999999997,-1.332001579705717,GALAXY
2.1472499999999997,1.8337900000000005,0.78932,0.40601999999999805,5.176379999999998,3.0291299999999985,-0.3547498121679058,GALAXY
1.6931699999999985,0.9598000000000013,0.42745000000000033,0.310179999999999,3.390599999999999,1.6974300000000007,-0.885829871562843,GALAXY
1.1258400000000002,0.34391000000000105,0.2799499999999995,-0.06374999999999886,1.6859500000000018,0.5601100000000017,-1.4173393814430744,GALAXY
1.97541,1.2070800000000013,0.49484999999999957,0.34362999999999744,4.020969999999998,2.0455599999999983,-0.7481489422616162,GALAXY
1.4809700000000028,0.6986399999999975,0.37406000000000006,0.24314000000000036,2.7968100000000007,1.315839999999998,-1.4155633815320865,GALAXY
1.914200000000001,0.9505899999999983,0.43008999999999986,0.3365000000000009,3.63138,1.717179999999999,-1.0713632528276664,GALAXY
