u-g,g-r,r-i,i-z,u-z,g-z,uv_excess,r_i_sq,redshift_log,class
-0.7392264674091806,-0.7643299577229391,-1.2176760702308125,-1.2803688538233542,-0.8850854086913151,-0.9770797580044097,-0.49954811996888604,-1.0268008965680577,-0.9584940240187972,GALAXY
-0.9648144045437139,-1.0349031560318553,-1.8519629118169123,-0.8942042012050854,-1.098275543313255,-1.1798568134935123,-0.6233282190322021,-1.380338015773406,-0.9565523196023911,GALAXY
-0.26288829362282495,-0.3757087143184839,-0.18315249556127042,-0.3939212357268844,-0.34444695094957917,-0.36396415136859295,-0.0038392287914225717,-0.18521282981285442,-0.2104125790581859,GALAXY
0.3235382973152561,1.1326538415320306,1.1734858946537392,0.8319517959985244,0.6618066851318839,1.0871912215923931,-0.7145729558558916,1.4162903622304528,0.937285510166487,GALAXY
-0.28384792518445684,-0.3102939730606597,-0.12523180114423266,-0.11355238190353022,-0.30117524937370393,-0.2538665557231289,-0.13148658021396578,-0.1283828287240127,-0.37795095076178753,GALAXY
0.2915819083872079,0.17548804334764495,0.025882817123665906,0.25663304370983514,0.1911438200608229,0.1581361485256619,0.44641543538115785,0.024734287337389117,-0.26104379112146314,GALAXY
-0.3586903251361196,-0.3457105714504191,-0.19230617478793205,-0.40583907586803236,-0.38554081994378925,-0.3490145093348585,-0.2422637438085471,-0.19409990587924142,-0.1190610602923093,GALAXY
0.8113431753640397,2.443570500005463,1.8972578417833557,0.7505908984985902,1.3692969705398967,2.0295179156482455,-1.3778908061679949,2.50179701728669,2.595283330796634,GALAXY
-0.39157318080200093,-0.5959427129420204,-0.10716117577432077,-0.19471353906589908,-0.4510250569476084,-0.44890529928753664,0.010060460847565343,-0.11044173015868862,-0.33428616241764225,GALAXY
-1.6936483320241957,-2.5556538743049444,-4.442611955020631,-3.8706015513165903,-2.4648078198437187,-3.2203581396155245,-0.19392308931810862,-1.5420479966506557,-1.1976932195661922,STAR
